"Default Store View","Standart do'konni ko'rish",module,Magento_Backend
"Store View Information","Savdo ma'lumotlarini ko'rish",module,Magento_Backend
Code,Kod,module,Magento_Backend
Status,Holat,module,Magento_Backend
Disabled,O'chirish,module,Magento_Backend
Enabled,Yoqish,module,Magento_Backend
"Sort Order","Tartiblash tartibi",module,Magento_Backend
"Web Site Information","Veb-sayt haqida ma'lumot",module,Magento_Backend
"Default Store","Standart do'kon",module,Magento_Backend
"Set as Default","Standart sifatida belgilash",module,Magento_Backend
Stores,Do'konlar,module,Magento_Backend
"Create Website","Veb-sayt yaratish",module,Magento_Backend
"Create Store","Do'kon yaratish",module,Magento_Backend
"Create Store View","Do'kon ko'rinishini yaratish",module,Magento_Backend
Home,"Bosh sahifa",module,Magento_Backend
Reset,"Qayta o'rnatish",module,Magento_Backend
"Are you sure you want to do this?","Buni xohlayotganingizga aminmisiz?",module,Magento_Backend
"Add New Image","Yangi rasm qo'shish",module,Magento_Backend
"Export block for grid %1 is not defined","%1 panjara uchun blok eksporti aniqlanmadi",module,Magento_Backend
"Reset Filter","Filtrni tiklash",module,Magento_Backend
Search,Qidiruv,module,Magento_Backend
Any,"Har qanday",module,Magento_Backend
"All Countries","Barcha mamlakatlar",module,Magento_Backend
From,-dan,module,Magento_Backend
To,-ga,module,Magento_Backend
"Date selector","Sanani tanlang",module,Magento_Backend
"[ deleted ]","[ o'chirilgan ]",module,Magento_Backend
"Select All","Hammasini belgilash",module,Magento_Backend
" [deleted]"," [o'chirilgan]",module,Magento_Backend
"Add New","Yangisini qo'shish",module,Magento_Backend
"Invalid export type supplied for grid export block","Blok uchun berilgan eksport turi noto'g'ri",module,Magento_Backend
Export,Eksport,module,Magento_Backend
"Please correct the column format and try again.","Ustun formatini o'zgartiring va qaytadan urinib ko'ring.",module,Magento_Backend
Submit,Yuboring,module,Magento_Backend
"Unknown block type","Noma'lum blok turi",module,Magento_Backend
"Please correct the tab configuration and try again. Tab Id should be not empty","Yorliq konfiguratsiyasini to'g'rilab, qaytadan urinib ko'ring. ID yorlig'i bo'sh bo'lmasligi kerak",module,Magento_Backend
"Please correct the tab configuration and try again.","Yorliq konfiguratsiyasini to'g'rilab, qaytadan urinib ko'ring.",module,Magento_Backend
"You have logged out.","Siz tizimdan chiqdingiz.",module,Magento_Backend
"The image cache was cleaned.","Rasm keshi tozalangan.",module,Magento_Backend
"An error occurred while clearing the image cache.","Rasm keshini tozalashda xatolik yuz berdi.",module,Magento_Backend
"The JavaScript/CSS cache has been cleaned.","JavaScript / CSS keshlari tozalangan.",module,Magento_Backend
"An error occurred while clearing the JavaScript/CSS cache.","JavaScript / CSS keshini tozalashda xatolik yuz berdi.",module,Magento_Backend
"The static files cache has been cleaned.","Statik fayllar keshini tozalandi.",module,Magento_Backend
"You flushed the cache storage.","Siz keshni xotiradan o'chirib yubordingiz.",module,Magento_Backend
"The Magento cache storage has been flushed.","Magento kesh xotirasi o'chirildi.",module,Magento_Backend
"Cache Management","Keshlarni boshqarish",module,Magento_Backend
"%1 cache type(s) disabled.","%1 kesh turi o'chirilgan.",module,Magento_Backend
"An error occurred while disabling cache.","Keshni o'chirishda xatolik yuz berdi.",module,Magento_Backend
"%1 cache type(s) enabled.","%1 kesh turi yoqildi.",module,Magento_Backend
"An error occurred while enabling cache.","Keshni yoqish paytida xatolik yuz berdi.",module,Magento_Backend
"%1 cache type(s) refreshed.","%1 kesh turi yangilandi.",module,Magento_Backend
"An error occurred while refreshing cache.","Keshni yangilanayotganda xatolik yuz berdi.",module,Magento_Backend
Dashboard,"Boshqaruv paneli",module,Magento_Backend
"We updated lifetime statistic.","Biz barcha statistikani yangiladik.",module,Magento_Backend
"invalid request","noto'g'ri so'rov",module,Magento_Backend
"see error log for details","tafsilotlar uchun xato jurnaliga qarang",module,Magento_Backend
"Service unavailable: %1","Xizmat mavjud emas: %1",module,Magento_Backend
Error,Xato,module,Magento_Backend
"Access Denied.","Murojaat rad etildi.",module,Magento_Backend
"You need more permissions to do this.","Sizga ko'proq foydalanuvchi huquqlari kerak.",module,Magento_Backend
"No search modules were registered","Qidiruv modullari ro'yxatga olinmagan",module,Magento_Backend
"Please make sure that all global admin search modules are installed and activated.","Barcha global boshqaruv ma`lumotlari modullarining o`rnatilganligi va faollashtirilganligiga ishonch hosil qiling.",module,Magento_Backend
"You saved the account.","Profilni saqladingiz.",module,Magento_Backend
"An error occurred while saving account.","Profilni saqlash vaqtida xatolik yuz berdi.",module,Magento_Backend
"You deleted the design change.","Siz dizayn o'zgarishini o'chirdingiz.",module,Magento_Backend
"You can't delete the design change.","Dizayn o'zgarishini o'chira olmaysiz.",module,Magento_Backend
"Store Design","Do'konning dizayni",module,Magento_Backend
"Edit Store Design Change","Do'kon tarkibini o'zgartirish",module,Magento_Backend
"You saved the design change.","Dizayn o'zgarishini saqladingiz.",module,Magento_Backend
System,Tizim,module,Magento_Backend
"Manage Stores","Do'konlarni boshqarish",module,Magento_Backend
"The database was backed up.","Ma'lumotlar bazasining zaxira nusxasi yaratildi.",module,Magento_Backend
"Deleting a %1 will not delete the information associated with the %1 (e.g. categories, products, etc.), but the %1 will not be able to be restored. It is suggested that you create a database backup before deleting the %1.","%1 ni o'chirib tashlash, %1 bilan bog'liq ma'lumotlarni o'chirib tashlamaydi (masalan, toifalar, mahsulotlar, va boshqalar), lekin %1 tiklanmaydi. %1 silmasdan oldin ma'lumotlar bazasini zaxiralang.",module,Magento_Backend
"Something went wrong. Please try again.","Nimadir noto'g'ri bajarildi. Iltimos, yana bir bor urinib ko'ring.",module,Magento_Backend
"This store cannot be deleted.","Ushbu do'konni o'chirib bo'lmaydi.",module,Magento_Backend
"You deleted the store.","Siz do'konni o'chirdingiz.",module,Magento_Backend
"Unable to delete the store. Please try again later.","Do'konni o'chirib bo'lmadi. Iltimos keyinroq qayta urinib ko'ring.",module,Magento_Backend
"This store view cannot be deleted.","Ushbu do'kon ko'rinishi o'chirib bo'lmaydi.",module,Magento_Backend
"Store View","Do'konning ko'rinishi",module,Magento_Backend
"You deleted the store view.","Siz do'kon ko'rinishini o'chirdingiz.",module,Magento_Backend
"Unable to delete the store view. Please try again later.","Do'kon ko'rinishini o'chirib bo'lmadi. Iltimos keyinroq qayta urinib ko'ring.",module,Magento_Backend
"This website cannot be deleted.","Ushbu veb-saytni o'chirib bo'lmaydi.",module,Magento_Backend
"You deleted the website.","Veb-saytni o'chirdingiz.",module,Magento_Backend
"Unable to delete the website. Please try again later.","Veb-saytni o'chirib bo'lmadi. Iltimos keyinroq qayta urinib ko'ring.",module,Magento_Backend
"The website does not exist.","Veb-sayt mavjud emas.",module,Magento_Backend
"Before modifying the website code please make sure it is not used in index.php.","Veb-sayt kodini o'zgartirishdan oldin, uni index.php-da ishlatilmayotganligiga ishonch hosil qiling.",module,Magento_Backend
"The store does not exist","Do'kon mavjud emas",module,Magento_Backend
"Store view doesn't exist","Do'kon ko'rinishi mavjud emas",module,Magento_Backend
"Before modifying the store view code please make sure it is not used in index.php.","Do'konning ko'rinish kodini o'zgartirishdan oldin, uni index.php-da ishlatmasligiga ishonch hosil qiling.",module,Magento_Backend
"New ","Yangi ",module,Magento_Backend
"You saved the website.","Siz veb-saytni saqladingiz.",module,Magento_Backend
"An inactive store view cannot be saved as default store view","Faol bo'lmagan do'kon ko'rinishi odatiy do'kon ko'rinishi sifatida saqlana olmaydi",module,Magento_Backend
"You saved the store.","Siz do'konni saqladingiz.",module,Magento_Backend
"The default store cannot be disabled","Standart do'kon o'chirib bo'lmaydi",module,Magento_Backend
"You saved the store view.","Do'kon ko'rinishini saqladingiz.",module,Magento_Backend
"Something went wrong while saving. Please review the error log.","Saqlashda xatolik yuz berdi. Iltimos, xato jurnalini ko'rib chiqing.",module,Magento_Backend
"Last 24 Hours","Oxirgi 24 soat",module,Magento_Backend
"Last 7 Days","Oxirgi 7 kun",module,Magento_Backend
"Current Month","Joriy oy",module,Magento_Backend
"Authentication storage is incorrect.","Do'konni tekshirish noto'g'ri.",module,Magento_Backend
Order,Buyurtma,module,Magento_Backend
"Order #%1","Buyurtma #%1",module,Magento_Backend
"Welcome, please sign in","Xush kelibsiz, iltimos, tizimga kiring",module,Magento_Backend
Username,"Foydalanuvchi nomi",module,Magento_Backend
"user name","foydalanuvchi nomi",module,Magento_Backend
Password,Parol,module,Magento_Backend
password,parol,module,Magento_Backend
"Sign in","Tizimga kirish",module,Magento_Backend
"Select Range:","Qator oralig'ini tanlang:",module,Magento_Backend
"No Data Found","Ma'lumot topilmadi",module,Magento_Backend
"Chart is disabled. To enable the chart, click <a href=""%1"">here</a>.","Grafik o'chirilgan. Grafikni yoqish uchun <a href=""%1""> bu yerda </a> bosing.",module,Magento_Backend
"Last Orders","Oxirgi Buyurtma",module,Magento_Backend
"Last Search Terms","So'nggi izlanishlar",module,Magento_Backend
"There are no search keywords.","Hech qanday qidirish kalit so'zlari yo'q.",module,Magento_Backend
"View Statistics For:","Statistikani ko'rish uchun:",module,Magento_Backend
"All Websites","Barcha veb-saytlar",module,Magento_Backend
"Reload Data","Ma'lumotlarni qayta yuklash",module,Magento_Backend
"Browse Files...","Fayllarni ko'rib chiqish...",module,Magento_Backend
"Magento Admin Panel","Magento boshqaruv paneli",module,Magento_Backend
"Account Setting","Hisobni sozlash",module,Magento_Backend
"Customer View","Xaridor ko'rinishi",module,Magento_Backend
"Sign Out",Chiqish,module,Magento_Backend
"About the calendar","Taqvim haqida",module,Magento_Backend
Close,Yopish,module,Magento_Backend
"Go Today","Bugungi kunga borish",module,Magento_Backend
Previous,Avvalgi,module,Magento_Backend
Next,Keyingi,module,Magento_Backend
Time,Vaqt,module,Magento_Backend
Hour,Soat,module,Magento_Backend
Minute,Daqiqa,module,Magento_Backend
"JavaScript may be disabled in your browser.","Brauzeringizda JavaScript o'chirib qo'yilgan bo'lishi mumkin.",module,Magento_Backend
"To use this website you must first enable JavaScript in your browser.","Ushbu veb-saytni ishlatish uchun brauzeringizda avval JavaScript-ni yoqishingiz kerak.",module,Magento_Backend
"This is only a demo store. You can browse and place orders, but nothing will be processed.","Bu demo do'koni. Ushbu saytda joylashtirilgan har qanday buyurtma ishlov berilmaydi yoki bajarilmaydi.",module,Magento_Backend
"Store View:","Do'konning ko'rinishi:",module,Magento_Backend
"Stores Configuration","Do'konlarni sozlash",module,Magento_Backend
"Additional Cache Management","Qo'shimcha keshlarni boshqarish",module,Magento_Backend
"Flush Catalog Images Cache","Rasm keshini tozalash",module,Magento_Backend
"Pregenerated product images files","Oldindan tayyorlangan tovarlar tasvirlari",module,Magento_Backend
"Flush JavaScript/CSS Cache","JavaScript / CSS keshini tozalash",module,Magento_Backend
"Themes JavaScript and CSS files combined to one file","Templateni JavaScript va CSS fayllari bitta faylga birlashtiriladi",module,Magento_Backend
"Flush Static Files Cache","Statik fayllar keshini o'chiring",module,Magento_Backend
"Preprocessed view files and static files","Oldindan qayta ishlangan fayllar va statik fayllar",module,Magento_Backend
Catalog,Katalog,module,Magento_Backend
"JavaScript/CSS Cache","JavaScript/CSS Keshi",module,Magento_Backend
"No records found.","Hech qanday yozuv topilmadi.",module,Magento_Backend
Images,Rasmlar,module,Magento_Backend
"Big Image","Katta rasm",module,Magento_Backend
Thumbnail,"Kichik rasm",module,Magento_Backend
"Additional Settings","Qo'shimcha sozlamalar",module,Magento_Backend
"records found","yozuvlar topildi",module,Magento_Backend
selected,tanlangan,module,Magento_Backend
"per page","bir sahifa uchun",module,Magento_Backend
"Previous page","Oldingi sahifa",module,Magento_Backend
"of %1","%1 dan",module,Magento_Backend
"Next page","Keyingi sahifa",module,Magento_Backend
"Export to:","Quyidagiga eksport qilish:",module,Magento_Backend
Actions,Amallar,module,Magento_Backend
"Mass Actions","Ommaviy tadbirlar",module,Magento_Backend
"Unselect All","Barchasini tanlash",module,Magento_Backend
"Select Visible","Ko'rinishni tanlang",module,Magento_Backend
"Unselect Visible","Tanlanganni olib tashlash",module,Magento_Backend
"Changes have been made to this section that have not been saved.","Ushbu bo'limga saqlanmagan o'zgarishlar kiritildi.",module,Magento_Backend
"This tab contains invalid data. Please resolve this before saving.","Ushbu ichki oynada noto'g'ri ma'lumotlar mavjud. Saqlamasdan oldin buni hal qiling.",module,Magento_Backend
"The information in this tab has been changed.","Ushbu ichki oynadagi ma'lumot o'zgardi.",module,Magento_Backend
Loading...,Yuklanmoqda...,module,Magento_Backend
"System Backup","Tizimni zaxiralash",module,Magento_Backup
"Database and Media Backup","Ma'lumotlar bazasi va media zaxiralash",module,Magento_Backup
"Database Backup","Ma'lumotlar bazasini zahiralash",module,Magento_Backup
"The archive can be uncompressed with <a href=""%1"">%2</a> on Windows systems.","Arxiv Windows tizimlarida <a href=""%1"">%2</a> bilan siqilgan bo'lishi mumkin.",module,Magento_Backup
"You need more permissions to activate maintenance mode right now.","Hozirgi vaqtda texnik rejimni yoqish uchun qo'shimcha huquqlar talab qilinadi.",module,Magento_Backup
"To create the backup, please deselect ""Put store into maintenance mode"" or update your permissions.","Zahira nusxasini yaratish uchun ""Do'konda xizmat ko'rsatish rejimida"" variantini o'chiring yoki o'z huquqlaringizni yangilang.",module,Magento_Backup
"Something went wrong while putting your store into maintenance mode.","Do'konni texnik rejimga o'tkazishda muammo yuz berdi.",module,Magento_Backup
"You need more free space to create a backup.","Zahiraga ega bo'lish uchun ko'proq bo'sh joy kerak.",module,Magento_Backup
"You need more permissions to create a backup.","Zahiraga ega bo'lish uchun qo'shimcha huquqlar talab qilinadi.",module,Magento_Backup
Backups,Zaxiralashlar,module,Magento_Backup
System,Tizim,module,Magento_Backup
Tools,Asboblar,module,Magento_Backup
Backup,Zaxiralash,module,Magento_Backup
failed,xatolik,module,Magento_Backup
successful,muvaffaqiyatli,module,Magento_Backup
"You deleted the selected backup(s).","Tanlangan zahirani (lar) o'chirdingiz.",module,Magento_Backup
"Please correct the password.","Iltimos, parolni to'g'rilang.",module,Magento_Backup
"To complete the rollback, please deselect ""Put store into maintenance mode"" or update your permissions.","Orqaga qaytish jarayonini yakunlash uchun ""Do'konni ta'mirlash rejimiga qo'ying"" bandini bekor qiling yoki huquqlarni yangilang.",module,Magento_Backup
"Failed to validate FTP.","FTPni tekshirib bo'lmadi.",module,Magento_Backup
"You need more permissions to perform a rollback.","Qaytish jarayonini amalga oshirish uchun qo'shimcha huquqlar talab qilinadi.",module,Magento_Backup
